energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.767,127.361,0.532,rock,-5.509,0.39,0.755,AC/DC,4,0.0574,81,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,Back In Black,80s Rock Anthems,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,1980-07-25,0.000513,6mUdeDZCsExyJLMdAfDuwh,1,7,210173,0.00287,2SiXAy7TuUkycRVbbWDEpo,80s,audio_features,37i9dQZF1DX1spT6G94GFC
0.857,128.024,0.414,pop,-4.078,0.343,0.348,"Calvin Harris, John Newman",4,0.0808,79,https://api.spotify.com/v1/tracks/07nH4ifBxUB4lZcsf44Brn,spotify:track:07nH4ifBxUB4lZcsf44Brn,Motion,Throwback Party,https://api.spotify.com/v1/audio-analysis/07nH4ifBxUB4lZcsf44Brn,07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),2014-10-31,0.00574,48zisMeiXniWLzOQghbPqS,0,0,212960,0.0287,07nH4ifBxUB4lZcsf44Brn,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.417,67.528,0.464,pop,-9.345,0.0974,0.479,Arctic Monkeys,4,0.0256,90,https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n,spotify:track:5XeFesFbtLpXzIVDNQP22n,AM,Global Top 50,https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,2013-09-09,0.022,78bpIziExqiI9qztvNFlQu,0,0,183956,0.136,5XeFesFbtLpXzIVDNQP22n,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.632,147.873,0.494,pop,-6.89,0.0869,0.0797,Lauren Daigle,4,0.0342,72,https://api.spotify.com/v1/tracks/6Up545NUflOiXo8cEraH49,spotify:track:6Up545NUflOiXo8cEraH49,Look Up Child,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6Up545NUflOiXo8cEraH49,6Up545NUflOiXo8cEraH49,You Say,2018-09-07,0.0,6pmoTLfsPpn0wisT3YFJSN,1,5,274693,0.682,6Up545NUflOiXo8cEraH49,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.937,132.067,0.727,pop,-2.871,0.091,0.749,PSY,4,0.286,72,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,spotify:track:03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),Throwback Party,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),2012-01-01,0.0,0ZjxizLeMyFEjR27JIvD99,0,11,219493,0.00417,03UrZgTINDqvnUMbbIMhql,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.963,130.028,0.817,gaming,-3.318,0.312,0.502,"CURSEDEVIL, DJ FKU, Skorde",4,0.0353,77,https://api.spotify.com/v1/tracks/7bxyNLXYaEYaZTxAuQTHlD,spotify:track:7bxyNLXYaEYaZTxAuQTHlD,TUCA DONKA,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7bxyNLXYaEYaZTxAuQTHlD,7bxyNLXYaEYaZTxAuQTHlD,TUCA DONKA,2023-07-28,0.767,27XmqsKeLyr5jDURAordcd,1,1,75692,0.0683,7bxyNLXYaEYaZTxAuQTHlD,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.805,142.096,0.548,hip-hop,-5.732,0.408,0.649,Pop Smoke,4,0.351,76,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Meet The Woo,Gangster Rap,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,79s5XnCN4TJKTVMSmOx8Ep,Dior,2019-07-26,0.000405,6d1vGZsr6Uy3h9IigBpPAf,1,7,216387,0.212,79s5XnCN4TJKTVMSmOx8Ep,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.897,148.708,0.434,punk,-4.918,0.612,0.685,blink-182,4,0.0488,81,https://api.spotify.com/v1/tracks/2m1hi0nfMR9vdGC8UcrnwU,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,Enema Of The State,Pop Punk Powerhouses,https://api.spotify.com/v1/audio-analysis/2m1hi0nfMR9vdGC8UcrnwU,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,1999-06-01,0.0,652N05EcNH1a4bIlUixQE2,1,0,167067,0.0103,2m1hi0nfMR9vdGC8UcrnwU,pop punk,audio_features,72GgLgQ63eUHG3CyCv42Ju
0.434,150.062,0.833,hip-hop,-8.795,0.165,0.281,Future,4,0.431,81,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,spotify:track:0VgkVdmE4gld66l8iyGjgx,FUTURE,Trap,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,0VgkVdmE4gld66l8iyGjgx,Mask Off,2017-06-30,0.0219,17FBoXK1NU2rvJBbzdzw0r,1,2,204600,0.0102,0VgkVdmE4gld66l8iyGjgx,trap,audio_features,37i9dQZF1EIhshGKK0SEkb
0.594,135.002,0.795,r&b,-6.2,0.162,0.409,"SZA, Travis Scott",4,0.0748,77,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,spotify:track:0q75NwOoFiARAVp4EXU4Bs,Ctrl,R&B Hits,https://api.spotify.com/v1/audio-analysis/0q75NwOoFiARAVp4EXU4Bs,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),2017-06-09,0.0,76290XdXVF9rPzGdNRWdCh,1,0,275080,0.112,0q75NwOoFiARAVp4EXU4Bs,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.394,117.489,0.689,r&b,-10.102,0.0859,0.382,Brent Faiyaz,3,0.065,78,https://api.spotify.com/v1/tracks/5NijSs5dAwaIybq1GaRTIe,spotify:track:5NijSs5dAwaIybq1GaRTIe,Poison,R&B Hits,https://api.spotify.com/v1/audio-analysis/5NijSs5dAwaIybq1GaRTIe,5NijSs5dAwaIybq1GaRTIe,Poison,2016-08-03,0.000905,17dsllSewkPuKbkGWU4chD,0,2,212992,0.711,5NijSs5dAwaIybq1GaRTIe,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.687,123.01,0.755,gaming,-6.247,0.125,0.381,Doja Cat,4,0.101,76,https://api.spotify.com/v1/tracks/5PyDJG7SQRgWXefgexqIge,spotify:track:5PyDJG7SQRgWXefgexqIge,Scarlet,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5PyDJG7SQRgWXefgexqIge,5PyDJG7SQRgWXefgexqIge,Agora Hills,2023-09-20,0.000177,1bBez9PNvkJPW08bU7NYta,0,8,265360,0.183,5PyDJG7SQRgWXefgexqIge,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.808,108.548,0.554,pop,-4.169,0.159,0.372,Gracie Abrams,4,0.0368,93,https://api.spotify.com/v1/tracks/7ne4VBA60CxGM75vw0EYad,spotify:track:7ne4VBA60CxGM75vw0EYad,The Secret of Us (Deluxe),Global Top 50,https://api.spotify.com/v1/audio-analysis/7ne4VBA60CxGM75vw0EYad,7ne4VBA60CxGM75vw0EYad,That’s So True,2024-10-18,0.0,0hBRqPYPXhr1RkTDG3n4Mk,1,1,166300,0.214,7ne4VBA60CxGM75vw0EYad,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.76,80.082,0.435,hip-hop,-4.935,0.158,0.206,"Kanye West, Rick Ross",4,0.0721,76,https://api.spotify.com/v1/tracks/1UGD3lW3tDmgZfAVDh6w7r,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,My Beautiful Dark Twisted Fantasy,Chill Hop,https://api.spotify.com/v1/audio-analysis/1UGD3lW3tDmgZfAVDh6w7r,1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,2010-11-22,0.0,20r762YmB5HeofjMCiPMLv,0,8,351947,0.0175,1UGD3lW3tDmgZfAVDh6w7r,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.618,126.031,0.853,gaming,-10.833,0.0972,0.32,"Lost Frequencies, Tom Odell",4,0.0923,83,https://api.spotify.com/v1/tracks/4MSj19TwYBLgDFj3ddEeco,spotify:track:4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4MSj19TwYBLgDFj3ddEeco,4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun),2024-07-19,0.89,4CAe3r1nsTTAjGcWqGZbAr,1,6,145599,0.633,4MSj19TwYBLgDFj3ddEeco,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.343,145.115,0.474,ambient,-8.571,0.305,0.152,Conan Gray,3,0.027,72,https://api.spotify.com/v1/tracks/2JN3ugW1cEahbYw0I5mw5U,spotify:track:2JN3ugW1cEahbYw0I5mw5U,Superache,Dark Academia,https://api.spotify.com/v1/audio-analysis/2JN3ugW1cEahbYw0I5mw5U,2JN3ugW1cEahbYw0I5mw5U,Astronomy,2022-06-24,2.65e-05,5hIOd0FvjlgG4uLjXHkFWI,0,4,243907,0.578,2JN3ugW1cEahbYw0I5mw5U,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.264,99.304,0.636,blues,-14.567,0.275,0.264,Whitney Houston,3,0.0263,68,https://api.spotify.com/v1/tracks/1lx8ddGT5wCD6W2xmLeRKG,spotify:track:1lx8ddGT5wCD6W2xmLeRKG,Whitney Houston,Classic Blues,https://api.spotify.com/v1/audio-analysis/1lx8ddGT5wCD6W2xmLeRKG,1lx8ddGT5wCD6W2xmLeRKG,Saving All My Love for You,1985-02-14,4.22e-05,2MH37enG6IPvNK5QFLyKes,0,6,238467,0.593,1lx8ddGT5wCD6W2xmLeRKG,classic,audio_features,5arFyak5nEhUf9kpsssXxT
0.614,136.628,0.553,korean,-5.098,0.0811,0.345,George Benson,4,0.0306,71,https://api.spotify.com/v1/tracks/0vB4Vd6PtkJSEnWsmqATnZ,spotify:track:0vB4Vd6PtkJSEnWsmqATnZ,20/20,K-Drama OSTs,https://api.spotify.com/v1/audio-analysis/0vB4Vd6PtkJSEnWsmqATnZ,0vB4Vd6PtkJSEnWsmqATnZ,Nothing's Gonna Change My Love for You,1985-01-15,0.0,23HV3deh17hOFNg3OKmGnW,1,1,242679,0.764,0vB4Vd6PtkJSEnWsmqATnZ,drama,audio_features,37i9dQZF1DWUXxc8Mc6MmJ
0.342,102.819,0.516,pop,-8.985,0.21,0.0993,Selena Gomez,4,0.0425,76,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,Rare,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,2020-01-10,0.0,3YPFaTR7WMi1Hd4NVKdCJx,1,4,206459,0.55,4l0Mvzj72xxOpRrp6h8nHi,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.955,130.068,0.679,brazilian,-3.715,,0.713,"Dj Samir, Rodricci, Launch13",4,0.0437,71,https://api.spotify.com/v1/tracks/5pvVt1ak0vsGRE0Hl4kudu,spotify:track:5pvVt1ak0vsGRE0Hl4kudu,Louca Encubada,Brazilian Funk,https://api.spotify.com/v1/audio-analysis/5pvVt1ak0vsGRE0Hl4kudu,5pvVt1ak0vsGRE0Hl4kudu,Louca Encubada,2023-10-13,0.235,4Qmw0mV9qMba2FQVUh0BYz,1,6,119221,0.000737,5pvVt1ak0vsGRE0Hl4kudu,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G
0.422,124.357,0.573,latin,-7.621,0.102,0.693,Libianca,5,0.0678,76,https://api.spotify.com/v1/tracks/26b3oVLrRUaaybJulow9kz,spotify:track:26b3oVLrRUaaybJulow9kz,People,Afro-Latin Party,https://api.spotify.com/v1/audio-analysis/26b3oVLrRUaaybJulow9kz,26b3oVLrRUaaybJulow9kz,People,2022-12-06,1.31e-05,5Hmh6N8oisrcuZKa8EY5dn,0,10,184791,0.551,26b3oVLrRUaaybJulow9kz,afro-latin,audio_features,0oU30cCr8klmMsuOKHDLkh
0.5,124.037,0.816,r&b,-4.551,0.0733,0.649,USHER,4,0.03,69,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r,spotify:track:7J41dYQolQJEtj3UmKLu5r,8701,R&B Hits,https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r,7J41dYQolQJEtj3UmKLu5r,U Got It Bad,2001-08-07,1.53e-06,6k16WXh4rKyusIoN00rmpi,1,1,247840,0.0227,7J41dYQolQJEtj3UmKLu5r,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.858,133.615,0.503,rock,-6.296,,0.419,Beastie Boys,5,0.0657,68,https://api.spotify.com/v1/tracks/5NLuC70kZQv8q34QyQa1DP,spotify:track:5NLuC70kZQv8q34QyQa1DP,Licensed To Ill,80s Rock Anthems,https://api.spotify.com/v1/audio-analysis/5NLuC70kZQv8q34QyQa1DP,5NLuC70kZQv8q34QyQa1DP,Fight For Your Right,1986-11-15,0.00234,11oR0ZuqB3ucZwb5TGbZxb,1,8,208653,0.00757,5NLuC70kZQv8q34QyQa1DP,80s,audio_features,37i9dQZF1DX1spT6G94GFC
0.818,125.952,0.687,gaming,-4.221,0.248,0.886,"Alok, Ella Eyre, Kenny Dope, Never Dull",4,0.0778,76,https://api.spotify.com/v1/tracks/7MIhUdNJtaOnDmC5nBC1fb,spotify:track:7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7MIhUdNJtaOnDmC5nBC1fb,7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),2022-06-17,0.0,3KpxpdySrMR2S7noneu1bI,1,0,165753,0.0112,7MIhUdNJtaOnDmC5nBC1fb,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.7,93.991,0.843,latin,-3.563,0.14,0.899,"Becky G, KAROL G",4,0.0803,69,https://api.spotify.com/v1/tracks/1ri9ZUkBJVFUdgwzCnfcYs,spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/1ri9ZUkBJVFUdgwzCnfcYs,1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,2022-02-10,0.0,6GHUywBU0u92lg0Dhrt40R,0,4,226088,0.0934,1ri9ZUkBJVFUdgwzCnfcYs,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.438,87.903,0.384,blues,-9.149,0.101,0.287,Céline Dion,4,0.0362,72,https://api.spotify.com/v1/tracks/5EQzuYfTZt7B2LqlvTF49l,spotify:track:5EQzuYfTZt7B2LqlvTF49l,Falling into You,Classic Blues,https://api.spotify.com/v1/audio-analysis/5EQzuYfTZt7B2LqlvTF49l,5EQzuYfTZt7B2LqlvTF49l,It's All Coming Back to Me Now,1996-03-11,0.0,2vk0n8aeQSO74VtQBbNDPR,1,0,456867,0.753,5EQzuYfTZt7B2LqlvTF49l,classic,audio_features,5arFyak5nEhUf9kpsssXxT
0.64,112.984,0.869,arabic,-7.677,0.0747,0.535,"Asake, Travis Scott",4,0.0424,68,https://api.spotify.com/v1/tracks/1qxKva4IzWde7m2jLpZvDU,spotify:track:1qxKva4IzWde7m2jLpZvDU,Lungu Boy,Arab X,https://api.spotify.com/v1/audio-analysis/1qxKva4IzWde7m2jLpZvDU,1qxKva4IzWde7m2jLpZvDU,Active,2024-08-08,0.00119,3kS42vslfpYnxWkGN4JvlW,0,5,172598,0.011,1qxKva4IzWde7m2jLpZvDU,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.537,128.009,0.921,gaming,-5.723,0.102,0.711,XXXTENTACION,4,0.0804,81,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,?,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,0JP9xo3adEtGSdUEISiszL,Moonlight,2018-03-16,0.00404,2Ti79nwTsont5ZHfdxIzAm,0,9,135090,0.556,0JP9xo3adEtGSdUEISiszL,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.251,139.999,0.746,hip-hop,-16.169,0.106,0.18,XXXTENTACION,4,0.259,84,https://api.spotify.com/v1/tracks/5TXDeTFVRVY7Cvt0Dw4vWW,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,17,Chill Hop,https://api.spotify.com/v1/audio-analysis/5TXDeTFVRVY7Cvt0Dw4vWW,5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,2017-08-25,0.00203,5VdyJkLe3yvOs0l4xXbWp0,0,11,120027,0.782,5TXDeTFVRVY7Cvt0Dw4vWW,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.192,175.212,0.369,pop,-12.151,0.0954,0.148,Zach Bryan,3,0.04,85,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,2022-04-22,8.35e-06,1CmTOKCeyz1aHH04OwvTPv,0,4,228013,0.555,3WMj8moIAXJhHsyLaqIIHI,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.426,84.876,0.674,pop,-9.504,0.132,0.337,Lorde,4,0.122,76,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,Pure Heroine,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,2dLLR6qlu5UJ5gk0dKz0h3,Royals,2013-09-27,0.0,0rmhjUgoVa17LZuS8xWQ3v,1,7,190185,0.12,2dLLR6qlu5UJ5gk0dKz0h3,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.887,119.974,0.606,punk,-4.404,,0.903,Bowling For Soup,4,0.0598,69,https://api.spotify.com/v1/tracks/5oQcOu1omDykbIPSdSQQNJ,spotify:track:5oQcOu1omDykbIPSdSQQNJ,A Hangover You Don't Deserve,Pop Punk Powerhouses,https://api.spotify.com/v1/audio-analysis/5oQcOu1omDykbIPSdSQQNJ,5oQcOu1omDykbIPSdSQQNJ,1985,2004,0.0,43jBR9MNJk5AUuB56M0pRF,1,4,193000,0.000242,5oQcOu1omDykbIPSdSQQNJ,pop punk,audio_features,72GgLgQ63eUHG3CyCv42Ju
0.64,84.828,0.264,pop,-6.221,0.151,0.19,"The Weeknd, JENNIE, Lily-Rose Depp",4,0.0442,89,https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,The Idol Episode 4 (Music from the HBO Original Series),Global Top 50,https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW,7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",2023-06-23,2.31e-06,7tzVd1fwkxsorytCBjEJkU,1,8,244685,0.0393,7CyPwkp0oE8Ro9Dd5CUDjW,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.596,93.135,0.569,blues,-6.486,0.205,0.754,Fantasia,4,0.172,69,https://api.spotify.com/v1/tracks/4iuNZTcvT9diFySSzVsnVS,spotify:track:4iuNZTcvT9diFySSzVsnVS,Fantasia,Classic Blues,https://api.spotify.com/v1/audio-analysis/4iuNZTcvT9diFySSzVsnVS,4iuNZTcvT9diFySSzVsnVS,When I See U,2006-12-09,7.92e-05,42DybH3gl3WcfXAQySOEiX,1,8,217347,0.452,4iuNZTcvT9diFySSzVsnVS,classic,audio_features,5arFyak5nEhUf9kpsssXxT
0.54,84.115,0.773,hip-hop,-7.123,0.131,0.322,2Pac,4,0.103,68,https://api.spotify.com/v1/tracks/6tDxrq4FxEL2q15y37tXT9,spotify:track:6tDxrq4FxEL2q15y37tXT9,Me Against The World,90s Hip-Hop,https://api.spotify.com/v1/audio-analysis/6tDxrq4FxEL2q15y37tXT9,6tDxrq4FxEL2q15y37tXT9,Dear Mama,1995-03-14,0.0,3OrucS4sHv6Bl9GS4rafEk,1,6,280000,0.371,6tDxrq4FxEL2q15y37tXT9,90s,audio_features,37i9dQZF1DX186v583rmzp
0.43,129.93,0.716,r&b,-8.28,0.146,0.472,Summer Walker,4,0.112,74,https://api.spotify.com/v1/tracks/2oVVaVY0LkzwAYYcyzon6Z,spotify:track:2oVVaVY0LkzwAYYcyzon6Z,Heart Of A Woman,R&B Hits,https://api.spotify.com/v1/audio-analysis/2oVVaVY0LkzwAYYcyzon6Z,2oVVaVY0LkzwAYYcyzon6Z,Heart Of A Woman,2024-10-25,0.0,2PluIFWJrbEgClMLJoFWzh,0,9,171000,0.482,2oVVaVY0LkzwAYYcyzon6Z,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.473,75.801,0.464,pop,-10.086,0.109,0.604,"JP Saxe, Julia Michaels",4,0.129,72,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),2019-10-17,0.0,7BrlhEO8dHiNmU8A1Ep9RZ,1,1,208687,0.866,2kJwzbxV2ppxnQoYw4GLBZ,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.574,146.007,0.694,hip-hop,-6.144,0.082,0.286,Drake,4,0.0483,79,https://api.spotify.com/v1/tracks/1eroCliWpJrEu1V7VSObcO,spotify:track:1eroCliWpJrEu1V7VSObcO,100 GIGS,RapCaviar,https://api.spotify.com/v1/audio-analysis/1eroCliWpJrEu1V7VSObcO,1eroCliWpJrEu1V7VSObcO,Circadian Rhythm,2024-08-30,0.0,5oT8PMXGWiPlhcl930fkII,0,1,126356,0.193,1eroCliWpJrEu1V7VSObcO,modern,audio_features,37i9dQZF1DX0XUsuxWHRQd
0.898,103.299,0.353,metal,-5.877,,0.525,Korn,4,0.052,77,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,Follow The Leader,Metal Essentials,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,1998-08-18,0.105,0gsiszk6JWYwAyGvaTTud4,1,2,255733,2.23e-05,6W21LNLz9Sw7sUSNWMSHRu,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.306,118.068,0.65,blues,-9.443,0.0707,0.605,Ben E. King,4,0.0393,75,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,spotify:track:3SdTKo2uVsxFblQjpScoHy,Don't Play That Song (Mono),Classic Blues,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,3SdTKo2uVsxFblQjpScoHy,Stand By Me,1962-08-20,7.07e-06,18Fj7coTfyMi7mEPXIweN7,1,9,180056,0.57,3SdTKo2uVsxFblQjpScoHy,classic,audio_features,5arFyak5nEhUf9kpsssXxT
0.5,117.896,0.664,pop,-6.935,0.0966,0.801,Noah Kahan,4,0.0651,87,https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv,spotify:track:0mflMxspEfB0VbI1kyLiAv,Stick Season,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv,0mflMxspEfB0VbI1kyLiAv,Stick Season,2022-10-14,0.0,50ZenUP4O2Q5eCy2NRNvuz,1,9,182347,0.799,0mflMxspEfB0VbI1kyLiAv,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.805,126.008,0.506,electronic,-4.119,0.0856,0.383,Galantis,4,0.0469,74,https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo,spotify:track:46lFttIf5hnUZMGvjK0Wxo,Pharmacy,EDM Hits,https://api.spotify.com/v1/audio-analysis/46lFttIf5hnUZMGvjK0Wxo,46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),2015-06-05,0.00193,4QcXq4vTVN7dFb7bZa9jG2,1,1,227074,0.00711,46lFttIf5hnUZMGvjK0Wxo,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.533,131.745,0.584,blues,-7.11,0.306,0.224,Seal,3,0.0305,71,https://api.spotify.com/v1/tracks/3YKptz29AsOlm7WAVnztBh,spotify:track:3YKptz29AsOlm7WAVnztBh,Seal,Classic Blues,https://api.spotify.com/v1/audio-analysis/3YKptz29AsOlm7WAVnztBh,3YKptz29AsOlm7WAVnztBh,Kiss from a Rose,1994-05-31,0.0,1mSECpFqHRW6leG4idqTE1,0,10,288427,0.684,3YKptz29AsOlm7WAVnztBh,classic,audio_features,5arFyak5nEhUf9kpsssXxT
0.722,121.964,0.587,electronic,-6.983,0.543,0.466,Bakermat,4,0.0709,75,https://api.spotify.com/v1/tracks/780be5fB7823aHG06mwTat,spotify:track:780be5fB7823aHG06mwTat,The Ringmaster,Techno Bunker,https://api.spotify.com/v1/audio-analysis/780be5fB7823aHG06mwTat,780be5fB7823aHG06mwTat,Baianá,2020-10-09,0.668,5pmFI5q0ob82elppBCel0W,0,2,180843,0.000754,780be5fB7823aHG06mwTat,techno,audio_features,37i9dQZF1DX4uPi2roRUwU
0.867,124.015,0.747,electronic,-7.311,0.114,0.684,"Fred again.., Obongjayar",4,0.088,70,https://api.spotify.com/v1/tracks/3YgtkOxZsTuaZdL8McA1FQ,spotify:track:3YgtkOxZsTuaZdL8McA1FQ,adore u,Techno Bunker,https://api.spotify.com/v1/audio-analysis/3YgtkOxZsTuaZdL8McA1FQ,3YgtkOxZsTuaZdL8McA1FQ,adore u,2023-08-11,0.00413,7K3BWpksmH4L7BoqUdhZrL,1,0,220653,0.582,3YgtkOxZsTuaZdL8McA1FQ,techno,audio_features,37i9dQZF1DX4uPi2roRUwU
0.766,127.966,0.744,pop,-6.375,0.509,0.61,Black Eyed Peas,4,0.0265,80,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,spotify:track:4kLLWz7srcuLKA7Et40PQR,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],Throwback Party,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR,4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,2009-01-01,0.0,1dgbFU08pXJXZhGPlybdMX,1,0,289133,0.0873,4kLLWz7srcuLKA7Et40PQR,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
